Mod:Item:MetaData, Localized Name
twilightforest:meef_stroganoff, 牛头人沙拉酱肉
twilightforest:maze_wafer, 迷宫薄饼
twilightforest:magic_map_empty, 空白魔法地图
twilightforest:maze_map_empty, 空白迷宫地图
twilightforest:ore_map_empty, 空白迷宫 / 矿石地图
twilightforest:ore_magnet, 矿石磁铁
twilightforest:crumble_horn, 瓦解之号角
twilightforest:peacock_fan, 孔雀羽毛扇
twilightforest:moonworm_queen, 月光蠕虫女王
twilightforest:charm_of_life_1, 生命符咒 I
twilightforest:charm_of_life_2, 生命符咒 II
twilightforest:charm_of_keeping_1, 保管符咒 I
twilightforest:charm_of_keeping_2, 保管符咒 II
twilightforest:charm_of_keeping_3, 保管符咒 III
twilightforest:tower_key, 塔钥匙
twilightforest:borer_essence, 三化螟精华
twilightforest:carminite, 砷铅铁矿石
twilightforest:experiment_115, 试验物品 115
twilightforest:armor_shard, 装甲碎片
twilightforest:knightmetal_ingot, 骑士金属锭
twilightforest:armor_shard_cluster, 装甲碎片堆
twilightforest:knightmetal_helmet, 骑士头盔
twilightforest:knightmetal_chestplate, 骑士胸甲
twilightforest:knightmetal_leggings, 骑士护腿
twilightforest:knightmetal_boots, 骑士靴
twilightforest:knightmetal_sword, 骑士剑
twilightforest:knightmetal_pickaxe, 骑士镐
twilightforest:knightmetal_axe, 骑士斧
twilightforest:phantom_helmet, 幻影头盔
twilightforest:phantom_chestplate, 幻影胸甲
twilightforest:lamp_of_cinders, 余烬之灯
twilightforest:fiery_tears, 炽热之泪
twilightforest:alpha_fur, 雪怪首领毛皮
twilightforest:yeti_helmet, 雪怪角盔
twilightforest:yeti_chestplate, 雪怪皮衣
twilightforest:yeti_leggings, 雪怪护腿
twilightforest:yeti_boots, 雪怪靴子
twilightforest:ice_bomb, 冰霜炸弹
twilightforest:arctic_fur, 极地毛皮
twilightforest:arctic_helmet, 极地风帽
twilightforest:arctic_chestplate, 极地皮衣
twilightforest:arctic_leggings, 极地护腿
twilightforest:arctic_boots, 极地靴子
twilightforest:magic_beans, 魔豆
twilightforest:giant_pickaxe, 巨人镐
twilightforest:giant_sword, 巨人剑
twilightforest:triple_bow, 三发弓
twilightforest:seeker_bow, 追踪弓
twilightforest:ice_bow, 寒冰弓
twilightforest:ender_bow, 末影弓
twilightforest:ice_sword, 寒冰剑
twilightforest:glass_sword, 玻璃剑
twilightforest:knightmetal_ring, 骑士金属环
twilightforest:block_and_chain, 链锤
twilightforest:cube_talisman, 立方护符
twilightforest:cube_of_annihilation, 湮灭立方
twilightforest:twilight_log:0, 暮色橡木
twilightforest:twilight_log:1, 苍穹木
twilightforest:twilight_log:2, 红木
twilightforest:twilight_log:3, 黑木
twilightforest:root:0, 根茎
twilightforest:root:1, 活根
twilightforest:twilight_leaves:0, 暮色橡木树叶
twilightforest:twilight_leaves:1, 苍穹树叶
twilightforest:twilight_leaves:2, 红树树叶
twilightforest:twilight_leaves:3, 彩虹橡树叶
twilightforest:firefly, 萤火虫
twilightforest:cicada, 蝉
twilightforest:maze_stone:0, 遗迹石头
twilightforest:maze_stone:1, 遗迹石砖
twilightforest:maze_stone:2, 錾制遗迹石头
twilightforest:maze_stone:3, 装饰遗迹石砖
twilightforest:maze_stone:4, 破碎遗迹石砖
twilightforest:maze_stone:5, 遗迹苔石砖
twilightforest:maze_stone:6, 遗迹石方块
twilightforest:maze_stone:7, 遗迹石沿
twilightforest:hedge:0, 树篱
twilightforest:boss_spawner:0, 生成 娜迦
twilightforest:firefly_jar, 萤火虫罐子
twilightforest:twilight_plant:0, 暮色森林苔藓
twilightforest:twilight_plant:1, 鬼臼果
twilightforest:twilight_plant:2, 三叶草 [WIP]
twilightforest:twilight_plant:3, 暮色森林蕨类
twilightforest:twilight_plant:4, 荧光蘑菇
twilightforest:twilight_plant:5, 林地草
twilightforest:twilight_plant:6, 枯死的灌木
twilightforest:twilight_plant:7, 火炬浆果植物
twilightforest:twilight_plant:8, 根须
twilightforest:uncrafting_table, 拆解台
twilightforest:fire_jet:0, 烟雾方块
twilightforest:fire_jet:3, 火焰喷射
twilightforest:fire_jet:1, 被包裹的烟雾
twilightforest:fire_jet:6, 火焰喷射方块
twilightforest:naga_stone:0, 娜迦石头部
twilightforest:naga_stone:1, 娜迦石
twilightforest:twilight_sapling:0, 暮色橡树树苗
twilightforest:twilight_sapling:1, 苍穹树树苗
twilightforest:twilight_sapling:2, 红树树苗
twilightforest:twilight_sapling:3, 黑树树苗
twilightforest:twilight_sapling:4, 高大暮色橡树树苗
twilightforest:twilight_sapling:5, 时光树树苗
twilightforest:twilight_sapling:6, 变化树树苗
twilightforest:twilight_sapling:7, 矿石树树苗
twilightforest:twilight_sapling:8, 分类树树苗
twilightforest:twilight_sapling:9, 彩虹树树苗
twilightforest:moonworm, 月光蠕虫
twilightforest:magic_log:0, 时光树原木
twilightforest:magic_log:1, 变化树原木
twilightforest:magic_log:2, 矿石树原木
twilightforest:magic_log:3, 分类树原木
twilightforest:magic_leaves:0, 时光树树叶
twilightforest:magic_leaves:1, 变化树树叶
twilightforest:magic_leaves:2, 矿石树树叶
twilightforest:magic_leaves:3, 分类树树叶
twilightforest:magic_log_core:0, 时光树时钟
twilightforest:magic_log_core:1, 变化树心脏
twilightforest:magic_log_core:2, 矿石树核心
twilightforest:magic_log_core:3, 分类树引擎
twilightforest:tower_wood:0, 塔树木板
twilightforest:tower_wood:1, 塔树板箱
twilightforest:tower_wood:2, 破裂塔木
twilightforest:tower_wood:3, 青苔塔木
twilightforest:tower_wood:4, 虫蛀塔木
twilightforest:tower_device:0, 重现的方块
twilightforest:tower_device:2, 消失的方块
twilightforest:tower_device:4, 锁定的消失的方块
twilightforest:tower_device:5, 解锁的消失的方块
twilightforest:tower_device:6, 高塔建设者
twilightforest:tower_device:9, 反建器
twilightforest:tower_device:10, 恶魂陷阱
twilightforest:tower_device:12, 砷铅铁反应堆
twilightforest:stronghold_shield:0, 要塞护盾
twilightforest:trophy_pedestal:0, 战利品宝座
twilightforest:aurora_block, 极光方块
twilightforest:underbrick:0, 地下砖
twilightforest:underbrick:1, 青苔地下砖
twilightforest:underbrick:2, 碎裂地下砖
twilightforest:thorns:0, 荆棘
twilightforest:thorns:1, 翠绿荆棘
twilightforest:burnt_thorns, 烧焦荆棘
twilightforest:thorn_rose, 荆棘玫瑰
twilightforest:twilight_leaves_3:0, 荆棘叶
twilightforest:twilight_leaves_3:1, 豆茎叶
twilightforest:deadrock:0, 风化死岩
twilightforest:deadrock:1, 裂纹死岩
twilightforest:deadrock:2, 死岩
twilightforest:dark_leaves, 黑树树叶
twilightforest:aurora_pillar, 极光柱
twilightforest:aurora_slab:0, 极光台阶
twilightforest:trollsteinn, 巨魔岩石
twilightforest:wispy_cloud, 薄云
twilightforest:fluffy_cloud, 浮云
twilightforest:giant_cobblestone, 巨型圆石
twilightforest:giant_log, 巨型原木
twilightforest:giant_leaves, 巨型树叶
twilightforest:giant_obsidian, 巨型黑曜石
twilightforest:uberous_soil, 肥沃泥土
twilightforest:huge_stalk, 巨大的茎
twilightforest:huge_mushgloom, 巨型荧光蘑菇
twilightforest:trollvidr, 巨魔藤蔓
twilightforest:unripe_trollber, 没熟的巨魔莓
twilightforest:trollber, 巨魔莓
twilightforest:knightmetal_block, 骑士金属块
twilightforest:huge_lilypad, 巨型睡莲
twilightforest:huge_waterlily, 巨型荷花
twilightforest:slider:0, 滑动陷阱
twilightforest:slider:1, 滑动陷阱 甲
twilightforest:slider:2, 滑动陷阱 乙
twilightforest:slider:3, 滑动陷阱 丙
twilightforest:castle_brick:0, 城堡砖
twilightforest:castle_brick:1, 磨损城堡砖
twilightforest:castle_brick:2, 碎裂城堡砖
twilightforest:castle_brick:3, 城堡顶瓦
twilightforest:castle_brick:4, 生苔城堡砖
twilightforest:castle_brick:5, 厚重城堡砖
twilightforest:castle_stairs_brick:0, 城堡砖楼梯
twilightforest:castle_stairs_cracked:0, 碎裂城堡砖楼梯
twilightforest:castle_stairs_worn:0, 磨损城堡砖楼梯
twilightforest:castle_stairs_mossy:0, 生苔城堡砖楼梯
twilightforest:castle_pillar:0, 黑纹城堡砖柱
twilightforest:castle_pillar:1, 黑纹城堡砖瓦
twilightforest:castle_pillar:2, 粗纹城堡砖柱
twilightforest:castle_pillar:3, 粗纹城堡砖瓦
twilightforest:castle_stairs:0, 黑纹城堡砖楼梯
twilightforest:castle_stairs:8, 粗纹城堡砖楼梯
twilightforest:castle_rune_brick:0, 粉红色城堡符文砖
twilightforest:castle_rune_brick:1, 蓝色城堡符文砖
twilightforest:castle_rune_brick:2, 黄色城堡符文砖
twilightforest:castle_rune_brick:3, 紫色城堡符文砖
twilightforest:force_field:0, 紫色力场
twilightforest:force_field:1, 粉红色力场
twilightforest:force_field:2, 橙色力场
twilightforest:force_field:3, 绿色力场
twilightforest:force_field:4, 蓝色力场
twilightforest:cinder_furnace, 余烬熔炉【未实现】
twilightforest:cinder_log:0, 余烬原木【未实现】
twilightforest:castle_door:0, 黄色城堡门
twilightforest:castle_door:1, 紫色城堡门
twilightforest:castle_door:2, 粉红色城堡门
twilightforest:castle_door:3, 蓝色城堡门
twilightforest:miniature_structure:0, 微缩模型：暮色森林传送门【未实现】
twilightforest:miniature_structure:1, 微缩模型：树篱迷宫【未实现】
twilightforest:miniature_structure:2, 微缩模型：亡灵矿山【未实现】
twilightforest:miniature_structure:3, 微缩模型：谜题羊树丛【未实现】
twilightforest:miniature_structure:4, 微缩模型：蘑菇堡【未实现】
twilightforest:miniature_structure:5, 微缩模型：娜迦花园【未实现】
twilightforest:miniature_structure:6, 微缩模型：巫妖塔【未实现】
twilightforest:miniature_structure:7, 微缩模型：牛头人迷宫【未实现】
twilightforest:miniature_structure:8, 微缩模型：九头蛇巢穴【未实现】
twilightforest:miniature_structure:9, 微缩模型：哥布林要塞【未实现】
twilightforest:miniature_structure:10, 微缩模型：黑暗之塔【未实现】
twilightforest:miniature_structure:11, 微缩模型：雪怪洞窟【未实现】
twilightforest:miniature_structure:12, 微缩模型：极光宫殿【未实现】
twilightforest:miniature_structure:13, 微缩模型：巨魔洞穴与云上楼阁【未实现】
twilightforest:miniature_structure:14, 微缩模型：终焉城堡【未实现】
twilightforest:block_storage:0, 铁树块
twilightforest:block_storage:1, 炽热金属块
twilightforest:block_storage:2, 钢叶块
twilightforest:block_storage:3, 极地毛皮块
twilightforest:block_storage:4, 砷铅铁块
twilightforest:spiral_bricks, 螺旋石砖【开发中】
twilightforest:etched_nagastone, 蚀刻娜迦石
twilightforest:nagastone_pillar, 娜迦石柱
twilightforest:nagastone_stairs:0, 娜迦石楼梯（左）
twilightforest:nagastone_stairs:8, 娜迦石楼梯（右）
twilightforest:etched_nagastone_mossy, 蚀刻娜迦苔石
twilightforest:nagastone_pillar_mossy, 娜迦苔石柱
twilightforest:nagastone_stairs_mossy:0, 娜迦苔石楼梯（左）
twilightforest:nagastone_stairs_mossy:8, 娜迦苔石楼梯（右）
twilightforest:etched_nagastone_weathered, 风化的蚀刻娜迦石
twilightforest:nagastone_pillar_weathered, 风化的娜迦石柱
twilightforest:nagastone_stairs_weathered:0, 风化的娜迦石楼梯（左）
twilightforest:nagastone_stairs_weathered:8, 风化的娜迦石楼梯（右）
twilightforest:auroralized_glass, 极光玻璃
twilightforest:shader:0, 暮色皮肤：暮色
twilightforest:shader:0, 暮色皮肤：Firefly
twilightforest:shader:0, 暮色皮肤：Pinch Beetle
twilightforest:shader:0, 暮色皮肤：娜迦石
twilightforest:shader:0, 暮色皮肤：迷宫石
twilightforest:shader:0, 暮色皮肤：地下砖
twilightforest:shader:0, 暮色皮肤：塔木
twilightforest:shader:0, 暮色皮肤：Carminite
twilightforest:shader:0, 暮色皮肤：极光
twilightforest:shader:0, 暮色皮肤：Ironwood
twilightforest:shader:0, 暮色皮肤：Steeleaf
twilightforest:shader:0, 暮色皮肤：Knightly
twilightforest:shader:0, 暮色皮肤：Fiery
twilightforest:shader:0, 暮色皮肤：终焉城堡
twilightforest:shader:0, 暮色皮肤：Cube of Annihilation
twilightforest:shader:0, 暮色皮肤：Questing Ram
twilightforest:shader:0, 暮色皮肤：娜迦
twilightforest:shader:0, 暮色皮肤：巫妖
twilightforest:shader:0, 暮色皮肤：米诺菇
twilightforest:shader:0, 暮色皮肤：九头蛇
twilightforest:shader:0, 暮色皮肤：幻影骑士
twilightforest:shader:0, 暮色皮肤：暮色恶魂
twilightforest:shader:0, 暮色皮肤：雪怪首领
twilightforest:shader:0, 暮色皮肤：冰雪女王
valkyrienwarfare:shipblock, Physics Infuser
valkyrienwarfare:shipblockcreative, Physics Infuser Creative
valkyrienwarfarecontrol:systemlinker, System Linker
valkyrienwarfarecontrol:airshipstealer, item.airshipStealer.name
valkyrienwarfarecontrol:relaywire, Relay Wire
valkyrienwarfarecontrol:basicengine, Basic Engine
valkyrienwarfarecontrol:advancedengine, Advanced Engine
valkyrienwarfarecontrol:eliteengine, Elite Engine
valkyrienwarfarecontrol:ultimateengine, Ultimate Engine
valkyrienwarfarecontrol:redstoneengine, Redstone Engine
valkyrienwarfarecontrol:antigravengine, Basic Ether Compressor
valkyrienwarfarecontrol:advancedethercompressor, Advanced Ether Compressor
valkyrienwarfarecontrol:eliteethercompressor, Elite Ether Compressor
valkyrienwarfarecontrol:ultimateethercompressor, Ultimate Ether Compressor
valkyrienwarfarecontrol:creativeethercompressor, Creative Ether Compressor
valkyrienwarfarecontrol:basichovercraftcontroller, Basic Hovercraft Controller
valkyrienwarfarecontrol:dopedetherium, Doped Etherium
valkyrienwarfarecontrol:shippilotschair, Piloting Chair
valkyrienwarfarecontrol:shippassengerchair, Passenger Chair
valkyrienwarfarecontrol:shiphelm, Ship Helm
valkyrienwarfarecontrol:shiphelmwheel, tile.shiphelmwheel.name
valkyrienwarfarecontrol:shiptelegraph, Ship Telegraph
valkyrienwarfarecontrol:thrustrelay, Thrust Relay
valkyrienwarfarecontrol:thrustmodulator, Thrust Modulator
valkyrienwarfarecontrol:shiphullsealer, tile.shiphullsealer.name
valkyrienwarfarecontrol:airshipcontroller_zepplin, tile.airshipcontroller_zepplin.name
valkyrienwarfarecontrol:vw_gyroscope, tile.vw_gyroscope.name
valkyrienwarfarecontrol:vw_liftvalve, tile.vw_liftvalve.name
valkyrienwarfareworld:etheriumcrystal, Etherium Crystal
valkyrienwarfareworld:etheriumore, Etherium Ore
valkyrienwarfareworld:skydungeon_controller, SkyDungeon Controller
valkyrienwarfareworld:quartz_fence, Quartz Fence
valkyrienwarfareoc:gpsblock, tile.gpsblock.name
immersiveengineering:ore:0, 铜矿石
immersiveengineering:ore:1, 铝土矿石
immersiveengineering:ore:2, 铅矿石
immersiveengineering:ore:3, 银矿石
immersiveengineering:ore:4, 镍矿石
immersiveengineering:ore:5, 铀矿石
immersiveengineering:storage:0, 铜块
immersiveengineering:storage:1, 铝块
immersiveengineering:storage:2, 铅块
immersiveengineering:storage:3, 银块
immersiveengineering:storage:4, 镍块
immersiveengineering:storage:5, 铀块
immersiveengineering:storage:6, 康铜块
immersiveengineering:storage:7, 琥珀金块
immersiveengineering:storage:8, 钢块
immersiveengineering:storage_slab:0, 铜台阶
immersiveengineering:storage_slab:1, 铝台阶
immersiveengineering:storage_slab:2, 铅台阶
immersiveengineering:storage_slab:3, 银台阶
immersiveengineering:storage_slab:4, 镍台阶
immersiveengineering:storage_slab:5, 铀台阶
immersiveengineering:storage_slab:6, 康铜台阶
immersiveengineering:storage_slab:7, 琥珀金台阶
immersiveengineering:storage_slab:8, 钢台阶
immersiveengineering:stone_decoration:0, 焦炉砖
immersiveengineering:stone_decoration:1, 高炉砖
immersiveengineering:stone_decoration:2, 强化高炉砖
immersiveengineering:stone_decoration:3, 焦煤块
immersiveengineering:stone_decoration:4, 麻凝土
immersiveengineering:stone_decoration:5, 混凝土
immersiveengineering:stone_decoration:6, 混凝土砖
immersiveengineering:stone_decoration:7, 镀铅混凝土
immersiveengineering:stone_decoration:8, 绝缘玻璃
immersiveengineering:stone_decoration:10, 窑砖
immersiveengineering:stone_decoration_slab:0, 焦炉砖台阶
immersiveengineering:stone_decoration_slab:1, 高炉砖台阶
immersiveengineering:stone_decoration_slab:2, 强化高炉砖台阶
immersiveengineering:stone_decoration_slab:4, 麻凝土台阶
immersiveengineering:stone_decoration_slab:5, 混凝土台阶
immersiveengineering:stone_decoration_slab:6, 混凝土砖台阶
immersiveengineering:stone_decoration_slab:7, 镀铅混凝土台阶
immersiveengineering:stone_decoration_slab:10, 窑砖台阶
immersiveengineering:stone_decoration_stairs_hempcrete, 麻凝土楼梯
immersiveengineering:stone_decoration_stairs_concrete, 混凝土楼梯
immersiveengineering:stone_decoration_stairs_concrete_tile, 混凝土砖楼梯
immersiveengineering:stone_decoration_stairs_concrete_leaded, 镀铅混凝土楼梯
immersiveengineering:stone_device:3, 混凝土薄板
immersiveengineering:stone_device:4, 混凝土板
immersiveengineering:stone_device:5, 混凝土块
immersiveengineering:treated_wood:0, 防腐木板
immersiveengineering:treated_wood:1, 防腐木板
immersiveengineering:treated_wood:2, 防腐木板
immersiveengineering:treated_wood_slab:0, 防腐木台阶
immersiveengineering:treated_wood_slab:1, 防腐木台阶
immersiveengineering:treated_wood_slab:2, 防腐木台阶
immersiveengineering:treated_wood_stairs0, 防腐木楼梯
immersiveengineering:treated_wood_stairs1, 防腐木楼梯
immersiveengineering:treated_wood_stairs2, 防腐木楼梯
immersiveengineering:wooden_decoration:0, 防腐木栅栏
immersiveengineering:wooden_decoration:1, 防腐木脚手架
immersiveengineering:wooden_device0:0, 木质储存箱
immersiveengineering:wooden_device0:1, 木桶
immersiveengineering:wooden_device0:2, 工程师装配台
immersiveengineering:wooden_device0:3, 物品路由器
immersiveengineering:wooden_device0:4, 火药桶
immersiveengineering:wooden_device0:5, 强化储存箱
immersiveengineering:wooden_device0:6, 旋转台
immersiveengineering:wooden_device0:7, 流体路由器
immersiveengineering:wooden_device1:0, 水车
immersiveengineering:wooden_device1:1, 风车
immersiveengineering:wooden_device1:3, 木杆
immersiveengineering:wooden_device1:4, 木质壁挂支架
immersiveengineering:hemp, 工业大麻
immersiveengineering:cloth_device:0, 气垫
immersiveengineering:cloth_device:1, 气球
immersiveengineering:cloth_device:2, 带状帘
immersiveengineering:fake_light, tile.immersiveengineering.fake_light.name
immersiveengineering:sheetmetal:0, 铜板金属块
immersiveengineering:sheetmetal:1, 铝板金属块
immersiveengineering:sheetmetal:2, 铅板金属块
immersiveengineering:sheetmetal:3, 银板金属块
immersiveengineering:sheetmetal:4, 镍板金属块
immersiveengineering:sheetmetal:5, 铀板金属块
immersiveengineering:sheetmetal:6, 康铜板金属块
immersiveengineering:sheetmetal:7, 琥珀金板金属块
immersiveengineering:sheetmetal:8, 钢板金属块
immersiveengineering:sheetmetal:9, 铁板金属块
immersiveengineering:sheetmetal:10, 金板金属块
immersiveengineering:sheetmetal_slab:0, 铜板金属块台阶
immersiveengineering:sheetmetal_slab:1, 铝板金属块台阶
immersiveengineering:sheetmetal_slab:2, 铅板金属块台阶
immersiveengineering:sheetmetal_slab:3, 银板金属块台阶
immersiveengineering:sheetmetal_slab:4, 镍板金属块台阶
immersiveengineering:sheetmetal_slab:5, 铀板金属块台阶
immersiveengineering:sheetmetal_slab:6, 康铜板金属块台阶
immersiveengineering:sheetmetal_slab:7, 琥珀金板金属块台阶
immersiveengineering:sheetmetal_slab:8, 钢板金属块台阶
immersiveengineering:sheetmetal_slab:9, 铁板金属块台阶
immersiveengineering:sheetmetal_slab:10, 金板金属块台阶
immersiveengineering:metal_decoration0:0, 铜线圈
immersiveengineering:metal_decoration0:1, 琥珀金线圈
immersiveengineering:metal_decoration0:2, 高压线圈
immersiveengineering:metal_decoration0:3, 红石工程块
immersiveengineering:metal_decoration0:4, 轻型工程块
immersiveengineering:metal_decoration0:5, 重型工程块
immersiveengineering:metal_decoration0:6, 发电机模块
immersiveengineering:metal_decoration0:7, 散热器模块
immersiveengineering:metal_decoration1:0, 钢栅栏
immersiveengineering:metal_decoration1:1, 钢脚手架
immersiveengineering:metal_decoration1:2, 钢脚手架
immersiveengineering:metal_decoration1:3, 钢脚手架
immersiveengineering:metal_decoration1:4, 铝栅栏
immersiveengineering:metal_decoration1:5, 铝脚手架
immersiveengineering:metal_decoration1:6, 铝脚手架
immersiveengineering:metal_decoration1:7, 铝脚手架
immersiveengineering:metal_decoration2:0, 钢杆
immersiveengineering:metal_decoration2:1, 钢壁挂支架
immersiveengineering:metal_decoration2:2, 铝杆
immersiveengineering:metal_decoration2:3, 铝壁挂支架
immersiveengineering:metal_decoration2:4, 灯
immersiveengineering:metal_decoration2:5, 刀片刺网
immersiveengineering:metal_decoration2:7, 钢结构臂
immersiveengineering:metal_decoration2:8, 铝结构臂
immersiveengineering:metal_decoration1_slab:1, 钢脚手架台阶
immersiveengineering:metal_decoration1_slab:2, 钢脚手架台阶
immersiveengineering:metal_decoration1_slab:3, 钢脚手架台阶
immersiveengineering:metal_decoration1_slab:5, 铝脚手架台阶
immersiveengineering:metal_decoration1_slab:6, 铝脚手架台阶
immersiveengineering:metal_decoration1_slab:7, 铝脚手架台阶
immersiveengineering:steel_scaffolding_stairs0, 钢脚手架楼梯
immersiveengineering:steel_scaffolding_stairs1, 钢脚手架楼梯
immersiveengineering:steel_scaffolding_stairs2, 钢脚手架楼梯
immersiveengineering:aluminum_scaffolding_stairs0, 铝脚手架楼梯
immersiveengineering:aluminum_scaffolding_stairs1, 铝脚手架楼梯
immersiveengineering:aluminum_scaffolding_stairs2, 铝脚手架楼梯
immersiveengineering:metal_ladder:0, 金属梯子
immersiveengineering:metal_ladder:1, 安全梯
immersiveengineering:metal_ladder:2, 安全梯
immersiveengineering:connector:0, 低压接线器
immersiveengineering:connector:1, 低压继电器
immersiveengineering:connector:2, 中压接线器
immersiveengineering:connector:3, 中压继电器
immersiveengineering:connector:4, 高压接线器
immersiveengineering:connector:5, 高压继电器
immersiveengineering:connector:6, 结构性接线器
immersiveengineering:connector:7, 变压器
immersiveengineering:connector:8, 高压变压器
immersiveengineering:connector:9, 断路刀闸
immersiveengineering:connector:10, 红石控制断路刀闸
immersiveengineering:connector:11, 电流互感器
immersiveengineering:connector:12, 红石接线器
immersiveengineering:connector:13, 红石探测接线器
immersiveengineering:metal_device0:0, 低压电容器
immersiveengineering:metal_device0:1, 中压电容器
immersiveengineering:metal_device0:2, 高压电容器
immersiveengineering:metal_device0:3, 创造电容器
immersiveengineering:metal_device0:4, 金属桶
immersiveengineering:metal_device0:5, 液泵
immersiveengineering:metal_device0:6, 液阀
immersiveengineering:metal_device1:0, 高炉鼓风机
immersiveengineering:metal_device1:1, 外置加热器
immersiveengineering:metal_device1:2, 动能发电机
immersiveengineering:metal_device1:3, 热传导发电机
immersiveengineering:metal_device1:4, 电灯
immersiveengineering:metal_device1:5, 充电站
immersiveengineering:metal_device1:6, 输液管
immersiveengineering:metal_device1:7, 岩芯钻井
immersiveengineering:metal_device1:8, 特斯拉线圈
immersiveengineering:metal_device1:9, 泛光灯
immersiveengineering:metal_device1:10, 化学喷射炮塔
immersiveengineering:metal_device1:11, 机枪炮塔
immersiveengineering:metal_device1:13, 园艺玻璃罩
immersiveengineering:conveyor, tile.immersiveengineering.conveyor.name
immersiveengineering:material:0, 防腐木棍
immersiveengineering:material:1, 铁棒
immersiveengineering:material:2, 钢棒
immersiveengineering:material:3, 铝棒
immersiveengineering:material:4, 工业大麻纤维
immersiveengineering:material:5, 坚韧布料
immersiveengineering:material:6, 焦煤
immersiveengineering:material:7, 矿渣
immersiveengineering:material:8, 铁质机械零件
immersiveengineering:material:9, 钢质机械零件
immersiveengineering:material:10, 水车部件
immersiveengineering:material:11, 风车叶片
immersiveengineering:material:12, 改良风车叶片
immersiveengineering:material:13, 木握柄
immersiveengineering:material:14, 枪管
immersiveengineering:material:15, 左筒
immersiveengineering:material:16, 击锤
immersiveengineering:material:17, 焦煤粉
immersiveengineering:material:18, HOP石墨粉
immersiveengineering:material:19, HOP石墨锭
immersiveengineering:material:20, 铜线
immersiveengineering:material:21, 琥珀金线
immersiveengineering:material:22, 铝线
immersiveengineering:material:23, 钢线
immersiveengineering:material:24, 硝酸盐粉
immersiveengineering:material:25, 硫磺粉
immersiveengineering:material:26, 真空管
immersiveengineering:material:27, 电路板
immersiveengineering:metal:0, 铜锭
immersiveengineering:metal:1, 铝锭
immersiveengineering:metal:2, 铅锭
immersiveengineering:metal:3, 银锭
immersiveengineering:metal:4, 镍锭
immersiveengineering:metal:5, 铀锭
immersiveengineering:metal:6, 康铜锭
immersiveengineering:metal:7, 琥珀金锭
immersiveengineering:metal:8, 钢锭
immersiveengineering:metal:9, 铜粉
immersiveengineering:metal:10, 铝粉
immersiveengineering:metal:11, 铅粉
immersiveengineering:metal:12, 银粉
immersiveengineering:metal:13, 镍粉
immersiveengineering:metal:14, 铀粉
immersiveengineering:metal:15, 康铜粉
immersiveengineering:metal:16, 琥珀金粉
immersiveengineering:metal:17, 钢粉
immersiveengineering:metal:18, 铁粉
immersiveengineering:metal:19, 金粉
immersiveengineering:metal:20, 铜粒
immersiveengineering:metal:21, 铝粒
immersiveengineering:metal:22, 铅粒
immersiveengineering:metal:23, 银粒
immersiveengineering:metal:24, 镍粒
immersiveengineering:metal:25, 铀粒
immersiveengineering:metal:26, 康铜粒
immersiveengineering:metal:27, 琥珀金粒
immersiveengineering:metal:28, 钢粒
immersiveengineering:metal:29, 铁粒
immersiveengineering:metal:30, 铜板
immersiveengineering:metal:31, 铝板
immersiveengineering:metal:32, 铅板
immersiveengineering:metal:33, 银板
immersiveengineering:metal:34, 镍板
immersiveengineering:metal:35, 铀板
immersiveengineering:metal:36, 康铜板
immersiveengineering:metal:37, 琥珀金板
immersiveengineering:metal:38, 钢板
immersiveengineering:metal:39, 铁板
immersiveengineering:metal:40, 金板
immersiveengineering:tool:0, 工程师锤
immersiveengineering:tool:1, 工程师剪线钳
immersiveengineering:tool:2, 工程师电表
immersiveengineering:tool:3, 工程师手册
immersiveengineering:pickaxe_steel, 钢镐
immersiveengineering:shovel_steel, 钢锹
immersiveengineering:axe_steel, 钢斧
immersiveengineering:sword_steel, 钢剑
immersiveengineering:toolbox, 工程师工具箱
immersiveengineering:wirecoil:0, 低压线圈
immersiveengineering:wirecoil:1, 中压线圈
immersiveengineering:wirecoil:2, 高压线圈
immersiveengineering:wirecoil:3, 麻绳线圈
immersiveengineering:wirecoil:4, 钢线圈
immersiveengineering:wirecoil:5, 红石线圈
immersiveengineering:wirecoil:6, 绝缘低压线圈
immersiveengineering:wirecoil:7, 绝缘中压线圈
immersiveengineering:seed:0, 工业大麻种子
immersiveengineering:drill:0, 采矿机械钻
immersiveengineering:drillhead:0, 钢质钻头
immersiveengineering:drillhead:1, 铁质钻头
immersiveengineering:jerrycan, 油罐
immersiveengineering:mold:0, 金属冲压模具：板材
immersiveengineering:mold:1, 金属冲压模具：齿轮
immersiveengineering:mold:2, 金属冲压模具：金属棒
immersiveengineering:mold:3, 金属冲压模具：弹壳
immersiveengineering:mold:4, 金属冲压模具：线缆
immersiveengineering:mold:5, 金属冲压模具：2x2压缩包
immersiveengineering:mold:6, 金属冲压模具：3x3压缩包
immersiveengineering:mold:7, 金属冲压模具：解压包
immersiveengineering:blueprint, 工程师蓝图
immersiveengineering:revolver, 左轮手枪
immersiveengineering:speedloader, 左轮快速装弹器
immersiveengineering:bullet:0, 小型空弹壳
immersiveengineering:bullet:1, 大型空弹壳
immersiveengineering:bullet:2, 卡苏尔弹
immersiveengineering:bullet:2, 穿甲弹
immersiveengineering:bullet:2, 鹿弹
immersiveengineering:bullet:2, 高爆弹
immersiveengineering:bullet:2, 银弹
immersiveengineering:bullet:2, 龙息弹
